ACCESSION,DESCRIPTION,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14,INTENSITY_15,INTENSITY_16,INTENSITY_17
A0A1B0GSX0,L-lactate dehydrogenase OS=Mus musculus OX=10090 GN=Ldha PE=1 SV=1 ,0.0014721772421946507,0.001620545774234895,0.0015586435923317737,0.0012338074241782892,0.0011265114383586098,0.0018826024753806484,0.002946749917507693,0.001261334802479374,0.000988222114437012,0.0012006084539964458,0.004123024248501074,0.0011248270580216547,0.0013628151063009776,0.004461210486757553,0.002155745952006325,0.0008828816985621826,0.0011716697217847207
F6YL81,"ATP-dependent 6-phosphofructokinase, platelet type (Fragment) OS=Mus musculus OX=10090 GN=Pfkp PE=1 SV=1 ",3.6643975470147398e-06,4.631648457366422e-06,4.790076944010344e-06,8.076014731862743e-06,6.869894589195237e-06,6.344000042935739e-06,6.432662097577097e-06,2.975439202072532e-06,4.33318043269684e-06,6.230124684852868e-06,3.015131918081173e-06,3.6873803077622474e-06,9.647644818991821e-06,2.2872947064302798e-06,1.3603269183655992e-05,6.777927606939273e-06,8.79135268090614e-06
Q9CXF7,Chromodomain-helicase-DNA-binding protein 1-like OS=Mus musculus OX=10090 GN=Chd1l PE=1 SV=1 ,1.5206001597842241e-06,6.384888164452939e-07,2.209565417770918e-06,5.189047797864759e-07,1.0542944994097019e-05,1.2376179771856695e-06,7.821664313721598e-06,4.270134010919025e-07,8.442652000866127e-06,9.022736857320736e-07,5.587973373707951e-07,1.334298139175269e-06,4.1734279498143746e-07,1.0555187741333448e-06,3.4163348784697292e-06,1.3449262205092359e-06,2.4531977602260502e-06
S4R2C1,Ankyrin-3 OS=Mus musculus OX=10090 GN=Ank3 PE=1 SV=1 ,4.7694231300605614e-06,0.0006968259327866438,0.0002742554144074884,0.00047876362449231723,0.000491979494451396,6.5210324611477e-06,0.0006029310733056601,0.00030090458367847914,0.0008639830197833517,1.610733278731584e-05,5.973330108267132e-07,8.39613714301232e-06,9.366870191428412e-06,1.9524134953452406e-05,2.068610111109936e-05,2.7089722861629306e-05,6.444814183920766e-06
G5E895,"Aldo-keto reductase family 1, member B10 (aldose reductase) OS=Mus musculus OX=10090 GN=Akr1b10 PE=1 SV=1 ",0.00021737651823362024,0.00024576012341203144,9.309409871055012e-05,0.00012967275557717968,0.0001486805712151324,0.00013938609379005458,0.0002139331894476932,0.00019959643513169713,0.00014970989287883596,0.0001647342637297119,2.6205067587793114e-05,0.00016229242712243917,5.675966657017656e-05,4.53547683031793e-05,5.985241011791128e-05,6.004954579589535e-05,0.00015963762338401722
F7D5L2,Methylosome protein 50 (Fragment) OS=Mus musculus OX=10090 GN=Wdr77 PE=1 SV=1 ,1.6192864379397692e-05,1.4207078705800286e-05,2.569019277502515e-05,3.7787010874905423e-05,3.884657778307834e-05,3.285854803496993e-06,2.0330078626512483e-05,1.739358548982107e-05,4.003520112105323e-06,0.00020117092037329125,6.2443097007834e-06,0.0006777587680046374,1.5775274468626562e-06,1.4468176352800374e-05,1.587336179828728e-05,1.9113232904530953e-05,2.904846770490237e-05
K7E6F1,"Serine (or cysteine) peptidase inhibitor, clade B, member 6a (Fragment) OS=Mus musculus OX=10090 GN=Serpinb6a PE=1 SV=1 ",0.00027108258445575296,0.00020721302179779513,0.0003613366992337118,0.000495484938294815,0.00021173252863316346,0.0006670223167644687,0.0004079869409808883,0.0003668340215896889,0.00027343484724211606,0.00013491908787021157,0.00012711793970584165,0.00023709846253575981,0.00019770802109798444,0.000289325537490245,0.00014145576197586722,0.00035779292093177524,0.00018731045079018358
A0A2R8VJW4,CAP-Gly domain-containing linker protein 4 OS=Mus musculus OX=10090 GN=Clip4 PE=1 SV=1 ,2.394759838293961e-05,1.5663461038067778e-05,7.007402952234148e-06,6.314144504204281e-06,4.785132247456119e-05,1.8320753114756885e-05,2.414849812340952e-05,1.024408433705679e-05,2.9960938439482523e-05,2.0246691228799367e-05,1.0126478849950948e-06,1.7924135084756308e-05,9.932604749865474e-06,2.680793065348788e-06,4.230784034916333e-06,4.256410142974804e-06,2.3403135975782286e-05
J3QMG7,Adhesion G protein-coupled receptor A2 OS=Mus musculus OX=10090 GN=Adgra2 PE=1 SV=1 ,7.059226123272754e-06,6.71204043024602e-06,8.030974819027004e-06,4.540274426377199e-06,1.27101716627946e-05,8.61102777279896e-06,6.394586583540636e-06,3.112897801445071e-06,6.623680874798026e-06,3.850822347243736e-06,2.1349085407519014e-05,4.18472397786436e-06,3.542905484827823e-05,1.3970800261254974e-06,1.3789779986682946e-05,3.1004007863585607e-05,6.63110131573635e-06
H3BJ06,AP-2 complex subunit beta (Fragment) OS=Mus musculus OX=10090 GN=Ap2b1 PE=1 SV=1 ,8.919898252314413e-06,3.0574678914170036e-05,9.890147611009668e-06,1.6088838324279857e-05,4.272018212047667e-05,1.5223928422840262e-05,1.6155489016033837e-05,1.4154776792289613e-05,2.770336051865385e-05,1.3901735303809729e-05,6.749086464059136e-07,1.6421166570128842e-05,1.7994316498285707e-05,6.6242551409254e-06,3.4115256704076366e-05,2.8304702375038148e-05,1.7786740116092584e-05
A0A2R8VJW0,"Aconitate hydratase, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Aco2 PE=1 SV=1 ",4.4266748468203254e-05,3.7575908753335256e-05,4.47536308492368e-05,3.9783991214420725e-05,2.680469859251879e-05,8.971016275788991e-05,4.165975487783383e-05,3.5413706014124755e-05,3.184582917605155e-05,0.00013020456131441487,1.9714525451206551e-07,5.745779282097266e-05,2.543074941309113e-06,7.284874204322254e-07,4.809271120140979e-07,5.060202996789469e-06,4.113303033998867e-05
J3QMG3,Voltage-dependent anion-selective channel protein 3 OS=Mus musculus OX=10090 GN=Vdac3 PE=1 SV=1 ,1.4015449549704947e-05,4.030914020509836e-06,4.373980608174918e-06,3.5841056726980788e-06,1.3768133086517771e-05,3.314272409282194e-06,1.6240179260232387e-05,6.09176910707999e-06,2.6177603663802934e-06,1.6689377722950163e-05,1.6818204405806432e-06,3.825301850311652e-06,0.00010786799273290382,3.532692429371228e-05,0.0004900408264221945,6.245716493594323e-05,1.4733214167623637e-05
A0A075B5Q9,Immunoglobulin heavy variable 5-15 OS=Mus musculus OX=10090 GN=Ighv5-15 PE=4 SV=1 ,1.9153300406227727e-05,2.0600503015532397e-05,1.435922214506709e-05,4.475006358037444e-05,7.716937830729626e-05,1.909180663103222e-05,3.368737828037518e-05,3.192264273716779e-05,0.00010823650766409141,1.8790876837210378e-05,2.8423985531376124e-05,1.889422916273847e-05,0.00019413314937585493,2.2697148226476415e-05,6.016192481674494e-05,0.00014438017257048112,1.4525175244305218e-05
A0A075B5Q6,Immunoglobulin heavy variable 5-9-1 OS=Mus musculus OX=10090 GN=Ighv5-9-1 PE=1 SV=1 ,7.412272212232047e-05,6.567374329455882e-05,5.935395953549221e-05,0.0001803564382594037,0.00012389411868823208,4.9911218464814216e-05,0.00010231803844244316,9.63649800337609e-05,0.0013465823405440314,8.455883499583639e-05,0.0002997211997153895,6.571751103847969e-05,0.0002560154414549527,0.0002014497286721205,0.0001794333705882316,0.00013958332791905496,7.966565656451195e-05
A0A075B5Q5,Immunoglobulin heavy variable 2-9 (Fragment) OS=Mus musculus OX=10090 GN=Ighv2-9 PE=4 SV=1 ,2.0478461102241165e-07,1.468310660003205e-05,1.316254865045709e-05,4.283385178064348e-06,2.9443207263956994e-06,1.3783336098157716e-05,4.1982243597691845e-06,1.6528279379546605e-05,2.427907275686746e-06,5.514067057534266e-06,9.908425663916608e-06,6.498012590782991e-08,4.355551826817382e-06,5.918232454564623e-06,5.983074337242419e-06,2.5149021100913572e-06,4.636246425824123e-08
E0CZ27,Histone H3 (Fragment) OS=Mus musculus OX=10090 GN=H3f3a PE=3 SV=1 ,0.0003168457817468116,0.0003082761326644183,0.00012952801694346829,0.00014577916855017015,0.0006622281370801494,0.0004624484954952482,0.000595954966037558,4.5828845319150116e-05,0.00031566252269293193,0.0007140560651536336,0.00019662949289197745,0.0004134948917662954,0.00021010827398064826,0.00016691750721170383,0.00017433305504493677,0.0002631399354804476,0.0002616041545185229
A0A075B5Q4,Immunoglobulin heavy variable 5-12 (Fragment) OS=Mus musculus OX=10090 GN=Ighv5-12 PE=4 SV=1 ,2.207082760258025e-05,2.1548954717230346e-05,1.6015678311631807e-05,4.860414799628382e-05,7.006166648573725e-05,2.3268804415238645e-05,3.659028144875093e-05,3.4370541117675934e-05,0.00010804867905496351,1.9591025085891e-05,3.4269754510391496e-05,2.311678297571352e-05,0.00014557723959714706,2.4339889712731317e-05,6.116380255745262e-05,9.357408177861228e-05,1.6650792499490384e-05
P21300,Aldose reductase-related protein 1 OS=Mus musculus OX=10090 GN=Akr1b7 PE=1 SV=4 ,3.5402405906716942e-06,3.4487797556851165e-06,5.820900832511709e-06,3.6441544528470877e-06,1.0073539109823237e-05,6.6498179188594016e-06,9.634901347952567e-06,2.186676046613173e-06,1.3045955238188586e-05,1.9613164438816523e-05,4.015895091715293e-06,1.9527601593834415e-05,1.5686307719250358e-05,5.1237944090262185e-06,4.2395998367332765e-05,1.5361940239589915e-05,2.6315394580293784e-06
Q9CR99,RIKEN cDNA 4930544G11 OS=Mus musculus OX=10090 GN=4930544G11Rik PE=1 SV=1 ,3.204620110180596e-05,2.797683489608029e-05,1.7490752452093838e-05,2.723979746417621e-05,1.8662570301855134e-05,1.5909190410722694e-05,1.1685873771636307e-05,1.5453497529068524e-05,2.2307099332044907e-05,2.3333063724155444e-05,4.3537240073259036e-05,6.21576081174602e-05,4.165080840167728e-05,8.470865078533938e-05,6.508262466799597e-05,4.130198879893501e-05,1.9112547381523245e-05
P03977,Ig kappa chain V-III region 50S10.1 OS=Mus musculus OX=10090 PE=1 SV=1 ,6.785138464704257e-05,6.88929238746453e-05,9.417472299919159e-05,0.00017393396490830915,0.00013595436618887974,0.0002035637500456462,9.6256794062574e-05,0.00011564770201140983,5.6797270428901256e-05,2.5533161546901013e-05,3.498356740820899e-05,4.888313767921902e-05,0.00013262082146357838,7.862440168517434e-05,0.00020272008880806795,9.060993793109545e-05,0.0001225672650307518
P03976,Ig kappa chain V-II region 17S29.1 OS=Mus musculus OX=10090 PE=1 SV=1 ,0.00011801854977947591,7.080273287874932e-05,9.674788135192804e-05,0.00023949243457507493,0.0001312347946972184,9.004688349318417e-05,0.0003744429231169412,6.576400246764687e-05,0.0003640549555307693,0.00012965688252242248,0.00014389642405379907,6.42177057584451e-05,0.00047099217676670684,0.0003194097266497246,0.0004535177468603202,0.0003796777468905201,0.00011005173363871085
A0A075B5Q2,Immunoglobulin heavy variable 5-9 (Fragment) OS=Mus musculus OX=10090 GN=Ighv5-9 PE=4 SV=1 ,3.8467900921177805e-05,2.563037450196305e-05,3.3279266311540655e-05,3.0044708096436414e-05,7.666039078354245e-05,3.4416114877155366e-05,8.267383637548193e-05,2.582158715632369e-05,5.599596202166648e-05,3.487015147501736e-05,0.0002802705652852633,5.1011410925705555e-05,0.0004609210312201076,0.00011158824391412437,0.00017483907524749501,6.424787863909851e-05,4.2512872196377366e-05
A0A075B5Q0,Immunoglobulin heavy variable 5-6 (Fragment) OS=Mus musculus OX=10090 GN=Ighv5-6 PE=4 SV=1 ,5.2956792385612175e-05,0.00014255575377281803,0.00015474908455441133,0.0003547511110130654,7.090062310627554e-05,2.9513782186705485e-05,0.0001437216188287043,3.804777001210781e-05,0.00036398061589118595,0.0001408464707502592,0.00020498116941565552,6.674576542466946e-05,6.55713210320404e-05,6.140181159389578e-05,8.954080665133197e-05,4.3545083985843275e-05,2.3397110200274222e-05
G3UXG6,Gasdermin-C OS=Mus musculus OX=10090 GN=Gsdmc PE=4 SV=2 ,2.725375557877986e-05,6.99080311905339e-06,1.654859092121044e-05,8.895749509180762e-06,6.788083202707745e-06,7.997048029371577e-06,1.6151607554158555e-05,7.587810636646559e-06,2.076353303560245e-05,1.626280223929995e-05,0.00010780120933857231,2.4442442679135164e-05,0.0002751339343808233,0.000131710199247841,0.000510229021755076,0.00041978023915577556,2.2580539531127773e-05
E9Q3T7,Adenylosuccinate lyase OS=Mus musculus OX=10090 GN=Adsl PE=1 SV=1 ,1.1989978481642024e-05,1.204450098891132e-05,2.5484733812068454e-05,3.3482066690633514e-05,5.7049705936543666e-05,1.8412944530272866e-05,5.195377228052154e-05,6.436086593500075e-06,6.061865292752344e-05,1.819586563551514e-05,1.175195389941497e-06,1.5216896397271221e-05,3.4987501542842267e-06,5.594842152448331e-07,4.0707163379278095e-06,5.22570161473548e-06,2.5691240935542396e-05
E9Q456,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1 ,0.00017259397453231898,0.0003487469370086814,0.00024343669078418322,0.00045356119301336257,0.00016411223871267637,0.0002838089346600427,0.000255575733080209,8.894293697973168e-05,0.00014216963652744416,0.00012200412403400951,0.00019371915431800853,0.00017135874114062802,0.00024377059136584402,0.0001416426352141372,0.00025031531041438043,0.00023504380514608912,0.00015067412614016253
E9Q455,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1 ,0.00018095411593601273,0.0003456044417992996,0.00023994743434626974,0.0004426683613544266,0.00016413136050686295,0.00028727399348579976,0.00025031670220163093,9.13687531455305e-05,0.0001420686515278658,0.00012287244472426783,0.000681811513925593,0.00015568006086029873,0.00032795597655229275,0.00020329668837588272,0.0004924935678210056,0.00047005963505453326,0.00015526799474881563
P68134,"Actin, alpha skeletal muscle OS=Mus musculus OX=10090 GN=Acta1 PE=1 SV=1 ",0.00383742402580331,0.0015949703263579418,0.005339621802663752,0.0009087932213901372,0.0017181838815049234,0.006335625035242601,0.0023778943235134935,0.004311503282188396,0.002176778818612352,0.0019584428337114292,0.0003031722606563138,0.0007248722419908987,0.0014815802033030102,0.001013659702131695,0.000764922889874911,0.0006824458416191353,0.0032159641562219594
E9Q454,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1 ,0.00017566693984066387,0.0003450929470639096,0.00023570632504943677,0.00044245767469363527,0.00016225583419880764,0.00028478411416829906,0.00024692174587890263,7.666495385121711e-05,0.0001413791612298441,0.00011716249154612273,0.0006856213323015821,0.00015551046505331937,0.0003287338395575899,0.00020304692050628293,0.0004922788826818796,0.00047088366276825153,0.00015094389781040662
G3UXG1,Ceruloplasmin (Fragment) OS=Mus musculus OX=10090 GN=Cp PE=1 SV=1 ,1.3233380339044634e-05,1.958607824856374e-05,6.9151075593317575e-06,1.1686632341358498e-05,3.2251786975938314e-05,4.687312764159056e-06,1.2112005824381063e-05,1.567227651773597e-05,7.816650167360421e-06,7.3108185026944145e-06,2.9951446603644517e-06,2.0816666445681625e-05,1.7852771336862154e-05,1.7906091743180978e-06,1.9277207170356142e-05,1.3591058807725798e-05,2.245382037879473e-05
Q91ZA3,"Propionyl-CoA carboxylase alpha chain, mitochondrial OS=Mus musculus OX=10090 GN=Pcca PE=1 SV=2 ",6.004203349934044e-05,2.8557455558697595e-05,6.003281170630289e-05,3.875151706174458e-05,7.607905977109766e-05,3.1691604157334985e-05,4.899520914807382e-05,2.3123323027578335e-05,6.516961599410816e-05,3.2017177756412314e-05,6.682646663459038e-05,3.091394020563967e-05,9.844133517665469e-05,7.718816737903216e-05,0.0001291519494896691,0.0001816914339093735,6.43476059612295e-05
P01799,Ig heavy chain V-III region ABE-47N OS=Mus musculus OX=10090 PE=1 SV=1 ,4.005033764256999e-05,4.010529225799833e-05,5.291111565564295e-05,4.9564251578153975e-05,5.794862812406214e-05,4.062800860811838e-05,0.00012949583261731595,3.4838397557642217e-05,0.0002723784556950934,4.2112447258339305e-05,3.583727414620456e-05,7.175869257835003e-05,0.00016182135177303676,2.3801090611515383e-05,9.376070801357588e-05,7.367916013690986e-05,3.1351869197737676e-05
E9Q453,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1 ,0.00017259397453231898,0.0003487469370086814,0.00024343669078418322,0.00045356119301336257,0.00016411223871267637,0.0002838089346600427,0.000255575733080209,8.894293697973168e-05,0.00014216963652744416,0.00012200412403400951,0.00019371915431800853,0.00017135874114062802,0.00024377059136584402,0.0001416426352141372,0.00025031531041438043,0.00023504380514608912,0.00015067412614016253
E9Q452,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1 ,0.00017566693984066387,0.0003450929470639096,0.00023570632504943677,0.00044245767469363527,0.00016225583419880764,0.00028478411416829906,0.00024692174587890263,7.666495385121711e-05,0.0001413791612298441,0.00011716249154612273,0.0006856213323015821,0.00015551046505331937,0.0003287338395575899,0.00020304692050628293,0.0004922788826818796,0.00047088366276825153,0.00015094389781040662
P01797,Ig heavy chain V-III region U61 OS=Mus musculus OX=10090 PE=1 SV=1 ,4.005033764256999e-05,4.010529225799833e-05,5.291111565564295e-05,4.9564251578153975e-05,5.794862812406214e-05,4.062800860811838e-05,0.00012949583261731595,3.4838397557642217e-05,0.0002723784556950934,4.2112447258339305e-05,3.583727414620456e-05,7.175869257835003e-05,0.00016182135177303676,2.3801090611515383e-05,9.376070801357588e-05,7.367916013690986e-05,3.1351869197737676e-05
Q9QXZ0,Microtubule-actin cross-linking factor 1 OS=Mus musculus OX=10090 GN=Macf1 PE=1 SV=2 ,1.6688623097115598e-05,1.4631835467145811e-05,1.4272248460462226e-05,1.8568440475380893e-05,2.8176474755585335e-05,1.3452419076438598e-05,4.111266664488831e-05,5.587568602703795e-06,3.2239245867681026e-05,1.2269470718478406e-05,1.3208430558624997e-06,1.3003880063796603e-05,1.6688720087924947e-05,9.205130853989139e-07,3.448092975445245e-05,7.1833859421555285e-06,1.0316897702315638e-05
P01796,Ig heavy chain V-III region A4 OS=Mus musculus OX=10090 PE=1 SV=1 ,4.005033764256999e-05,4.010529225799833e-05,5.291111565564295e-05,4.9564251578153975e-05,5.794862812406214e-05,4.062800860811838e-05,0.00012949583261731595,3.4838397557642217e-05,0.0002723784556950934,4.2112447258339305e-05,3.583727414620456e-05,7.175869257835003e-05,0.00016182135177303676,2.3801090611515383e-05,9.376070801357588e-05,7.367916013690986e-05,3.1351869197737676e-05
P70412,CUB and zona pellucida-like domain-containing protein 1 OS=Mus musculus OX=10090 GN=Cuzd1 PE=1 SV=2 ,0.0035998830250473643,0.002935431611536263,0.0039716733074387205,0.00300165221791644,0.003958325549939371,0.002583866146767502,0.00397541384267497,0.005173700017348356,0.003557312519500583,0.0031019105069738065,0.0025418210411927793,0.0025432110794737024,0.003827282701407601,0.005466270795657433,0.004151498144305835,0.003839855142173844,0.003933211998036442
P85094,Isochorismatase domain-containing protein 2A OS=Mus musculus OX=10090 GN=Isoc2a PE=1 SV=1 ,7.607899609333227e-06,6.765604813269153e-06,9.004546791862907e-06,7.271603771464938e-06,1.9600446858086526e-05,8.649470192420426e-06,7.576532564582444e-06,3.88761046842029e-06,9.267631890390696e-06,1.2289996398486167e-05,6.724920704372316e-07,3.9309493714134855e-06,6.0317356066748294e-06,1.5152809290602304e-05,8.677689212700994e-06,1.549118097085838e-05,1.1105018381698303e-05
E9Q450,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1 ,0.00017088387306441212,0.0003509750194309127,0.0002689053611293367,0.0004594325152549008,0.00017024252507807233,0.00028980767360203954,0.0002580989602143874,0.00010033245820248049,0.00014378422380506142,0.00013987437502410398,0.00020456402707338063,0.00017844365789164264,0.00024904046626914706,0.00015229823821430243,0.00025992426381849556,0.00023999187097732282,0.00016556932261074363
A0A1L1SSN6,Pyruvate kinase PKM (Fragment) OS=Mus musculus OX=10090 GN=Pkm PE=1 SV=1 ,0.0008476523184083647,0.0008205815619642907,0.0007805630621481081,0.0008182328396393577,0.0005932418565751555,0.0008171082053778084,0.0007136638109752068,0.0007894189019559311,0.0005599232041482212,0.0008588305600758682,0.00047253606896541635,0.0006803007833072715,0.0006243798388881695,0.0004772915724502058,0.0002899354797257422,0.0009906561736952534,0.0006013913428428385
E9PYA3,"Hydroxyacylglutathione hydrolase, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Hagh PE=1 SV=1 ",6.414849548680349e-05,7.463055860911606e-05,6.260509060038195e-05,0.00011879552564960258,9.034697487444581e-05,8.537026115027635e-05,7.130927061554038e-05,8.266197945428752e-05,7.990218615849347e-05,5.5346858455712334e-05,8.321101748522551e-05,8.538997329906726e-05,0.00013713765489485743,0.00016816538593435114,0.00024389670044150128,0.000157365377332362,8.63883440282962e-05
Q8CA83,Platelet-activating factor acetylhydrolase IB subunit gamma OS=Mus musculus OX=10090 GN=Pafah1b3 PE=1 SV=1 ,6.890549799329975e-06,2.492822300550327e-05,2.8205112982100138e-05,4.330224492329504e-05,5.293499570287319e-05,1.4094600941236263e-05,3.251877735627874e-05,6.878046252041081e-06,3.168782428994626e-05,1.9109961945277356e-05,5.83554749495639e-06,1.908317197028587e-05,2.4175006679301458e-05,5.37825280461063e-06,3.4589581065150677e-06,2.0509782996082268e-05,4.527515666683444e-05
A9R9W0,Major urinary protein 15 OS=Mus musculus OX=10090 GN=Mup15 PE=3 SV=1 ,9.571410021550954e-05,5.6810665650292055e-05,0.00010769206718826809,9.68024088339634e-05,0.0001257382226216419,7.014902628262257e-05,9.163253460359878e-05,6.515197754842068e-05,0.00011145636506854724,0.00027764262846458775,0.0001872141466532878,0.00011432357387356374,8.408106927997071e-05,0.00013003082820204498,0.0001596314619818022,0.0001524738180380376,9.638131399949304e-05
P62835,Ras-related protein Rap-1A OS=Mus musculus OX=10090 GN=Rap1a PE=1 SV=1 ,7.463575323468298e-05,2.4144542611275076e-05,1.410519346213625e-05,3.7077368738093374e-05,2.4947569063724088e-05,1.3553998429631195e-05,1.983865899048826e-05,1.0808650275839656e-05,1.68127505337524e-05,3.56780028413555e-05,3.0522891254046046e-05,2.7160070705925284e-05,2.0364166977997225e-05,6.510808805665389e-05,5.865029842304385e-05,8.116097545318588e-05,5.251939907791453e-05
A0A075B5P9,Immunoglobulin heavy variable 5-4 (Fragment) OS=Mus musculus OX=10090 GN=Ighv5-4 PE=4 SV=1 ,0.00014770574407111403,0.00014793225158815944,0.00026823662975751636,0.0006946369859427437,0.000202947626687509,0.00013440245882985594,0.00020002969804908542,0.00012299477893239747,0.00022917958220250193,0.00023026682323494668,8.398348439842582e-05,0.0003691368724174348,0.0003959177731291388,0.00011176094711036415,0.0003131204308540187,0.00022516275476443717,0.0001877889793577177
A0A075B5P6,Immunoglobulin heavy constant mu (Fragment) OS=Mus musculus OX=10090 GN=Ighm PE=1 SV=1 ,0.0007550319883256663,0.0002813043124989417,0.00026022471924197336,0.00027062333685969357,0.00020909089262312764,0.00022800835235370167,0.00012825006398112072,0.00011905200989636312,0.00020204855995758426,0.0002198433464331523,0.0001748447360035341,0.00017396662653119607,0.0002348765163201671,0.0007218205766876817,0.0006869828735646756,0.00021289760664923592,0.0002651601429463172
P62830,60S ribosomal protein L23 OS=Mus musculus OX=10090 GN=Rpl23 PE=1 SV=1 ,3.4011508864492214e-05,2.8149048557045365e-05,2.568317115462625e-05,2.5809008633442512e-05,1.938991068474389e-05,3.819790227304481e-05,1.7088194011651762e-05,1.709782069426595e-05,1.2591604226718227e-05,3.419218730633626e-05,1.823061749330927e-05,3.833173177492756e-05,4.307034077545175e-05,2.5378987247450802e-05,2.688963326518645e-05,3.803462632978252e-05,1.2889535096298391e-05
Q5SVR0,TBC1 domain family member 9B OS=Mus musculus OX=10090 GN=Tbc1d9b PE=1 SV=1 ,0.00013921458244857028,2.977009938606664e-05,5.13483878657355e-06,3.2864978316782206e-06,8.125398381452118e-06,4.160540521157715e-05,2.915398620133227e-05,2.0172381596974566e-06,2.752054756548762e-05,2.342677351265062e-05,1.758672028669546e-07,9.584224517244811e-05,1.5135085967744668e-06,8.73350955037536e-08,2.0001382424476441e-07,3.0959958441497697e-06,2.597030071619886e-05
Q3U0B3,Dehydrogenase/reductase SDR family member 11 OS=Mus musculus OX=10090 GN=Dhrs11 PE=1 SV=1 ,0.0004189121360481738,9.464438084149504e-05,0.00012433338901705153,0.00019876115411087192,0.00020288666517397801,0.00017811058490492093,0.00025863594867767315,8.203184792418528e-05,0.00026546704974999695,0.00012731371568039295,0.0001329761801908294,0.00011332839318484503,0.00014119516105709742,0.0011424790436533768,0.00015987603147665335,0.00020213425552040407,0.0001541568161496816
A0A075B5P4,Ig gamma-1 chain C region secreted form (Fragment) OS=Mus musculus OX=10090 GN=Ighg1 PE=1 SV=1 ,0.00010126916082554293,0.00030529584420631333,0.0001873708585824052,0.00029663116713353596,0.0001134246445620565,0.00011362735738334716,0.00012803170601810435,3.9585194725879696e-05,0.00010151512931408013,0.0001798626898337521,2.2969014052725624e-05,4.752476542233693e-05,2.800759605248239e-05,2.1236943150912883e-05,8.464497230839527e-05,6.006586331290292e-05,0.000137860258125514
A6PWZ2,Eukaryotic translation initiation factor 6 (Fragment) OS=Mus musculus OX=10090 GN=Eif6 PE=1 SV=1 ,1.4295535171072025e-05,1.896499871335693e-05,3.317408811370471e-05,1.0661392218972033e-05,1.1831236732306298e-05,3.097536029912982e-05,1.6947880326974602e-05,1.1316930387187366e-05,7.5182780229460805e-06,1.3680733965931531e-05,2.896971839949441e-06,8.648370438417943e-06,1.043461581974297e-05,5.519312544325195e-06,2.7722295879078704e-06,6.236595392609621e-06,1.3537987062590942e-05
A0A075B5P3,Immunoglobulin heavy constant gamma 2B (Fragment) OS=Mus musculus OX=10090 GN=Ighg2b PE=1 SV=1 ,7.687946216266412e-05,0.00010448902666141668,8.824513737330259e-05,8.440317360395121e-05,0.00022412393666546414,7.514498934562583e-05,0.00014223969926294245,0.00011907623927263638,8.593430329554346e-05,0.00021002437425943947,0.00015513421556049005,0.0001506566411833101,0.00019809168557378626,0.0001814918757708493,0.00016522935941424725,0.00020242593608586282,9.279161766982856e-05
B2RS76,"Carboxypeptidase B1 (Tissue), isoform CRA_b OS=Mus musculus OX=10090 GN=Cpb1 PE=1 SV=1 ",0.000749806012640962,0.002008821286790311,0.0005167288113650619,0.0022617943097918876,0.000867599935631227,0.00044808020779862385,0.0018059302463330526,0.00042868602653046485,0.000634616379251019,0.004350032934323878,0.010374101008164832,0.009930846972324717,0.000683883863191484,0.004412309445931833,0.004076558935557242,0.0012499273567233838,0.0012055635225167965
D3Z2P8,Sulfotransferase (Fragment) OS=Mus musculus OX=10090 GN=Sult1a1 PE=1 SV=2 ,2.6185667071040686e-05,1.4714203985761357e-05,0.00010012601411430888,1.4747725053508406e-05,1.6733240579204298e-05,4.1505547339432624e-05,1.1318598493479789e-05,2.0675790335524054e-05,9.474186281351741e-06,1.064500804710569e-05,6.948145548039697e-06,9.927871422984355e-06,6.188854745057853e-06,1.2523739566648315e-06,7.82527108544817e-06,9.524277687881125e-06,4.309103863214873e-05
S4R2A9,Protein transport protein Sec31A (Fragment) OS=Mus musculus OX=10090 GN=Sec31a PE=1 SV=1 ,1.3512531893680185e-05,1.6583691198230508e-05,2.922081467732944e-06,4.607598511237474e-06,2.0315568272144187e-06,1.1103133762587143e-05,2.9543934662176183e-06,1.5643138864325094e-05,2.7429722642086357e-06,4.648692293344732e-06,2.245624577913099e-05,9.725737185549652e-08,6.187993020185682e-06,3.5605789786716603e-06,1.2174489600670165e-05,6.345885077825019e-06,5.596437918563099e-06
